#seed 2118329.753389308219382325e-01,-6.740044337136463781e-02
-6.968964198967886325e-01,5.768818566986806395e-01
5.872187528192029937e-02,-3.588140958834273864e-01
2.325588657122823477e-02,1.946271764255493864e-01
-4.615816430582586616e-01,4.902479871609317641e-01
7.021827908664945994e-02,8.521541401343901700e-01
9.568181314126016357e-01,-4.039017176588610702e-02
6.504844373403531055e-01,2.887977343363590244e-01
7.749286964465218475e-02,1.228840941058020331e-01
-9.768332898483651494e-01,4.858009546356036878e-01
-4.521853893442744354e-01,7.595513630641834713e-01
6.032637129083338046e-01,9.440606743623853880e-01
9.481703563238450538e-01,-6.988035236171632469e-01
-1.163530332682525259e-01,3.069140291631666795e-01
5.243360084084862649e-01,5.038197420044476793e-01
2.594979602898332960e-01,-8.777462675736837916e-01
-6.587730609981596874e-01,9.625213613940037938e-01
8.923373177873816786e-01,-5.591780133122770113e-01
8.225379346612717857e-01,-7.283344343685018707e-01
-8.634299541749890228e-01,1.409423000457583619e-01
-9.197811770496850947e-01,-5.106537029536362127e-02
5.393289510432797140e-01,-5.619766805519395003e-01
-5.286896659466244763e-02,7.611963888192601058e-01
4.751856256602302597e-01,-2.804912428160408755e-01
5.239813457875541758e-02,-5.199711723975910527e-01
8.424220814484049136e-01,-7.640310156850933510e-01
4.837879478710533920e-01,5.921435900088563020e-01
-4.755148213009305902e-01,1.305854650769331382e-01
-5.372914757658813212e-01,-8.721234895448966018e-01
-1.598785833271683110e-01,-1.469513301382221471e-01
8.894677078932566872e-02,-6.539962746337344424e-01
-4.562812169913001981e-01,-8.619131135964284152e-01
1.640497320632663403e-01,-1.016197637710170021e-01
9.425466540048166308e-02,7.062648673234097618e-01
-1.647084925850392789e-01,6.550328235476630123e-01
-5.540303302444593569e-02,6.833098209854386873e-01
-4.834947440713037725e-01,5.546599126447020467e-01
2.303762844949064359e-01,-8.286327931409769310e-01
3.680837744586513693e-01,6.513086912147272312e-01
3.063318621201069902e-01,2.508093586068402825e-01
-5.172109711188732639e-02,-5.969711306788694216e-01
3.621384962385874040e-01,3.222501811983309317e-01
6.948000892225845160e-01,-6.830342509889355540e-01
7.638537522482806708e-01,-2.447385887040580688e-01
-3.935600947105886149e-01,6.996176094712762694e-01
7.019836209488325984e-01,7.997309881200869164e-01
-1.495406207308576096e-01,5.873227635559785664e-01
-5.721961503346473243e-01,5.886319451349586451e-01
7.811747418116241626e-01,-3.259263758919417331e-01
-3.419384069338979870e-01,-9.308722710002192979e-01
9.824787062248108160e-01,2.787969152113247695e-01
-8.982019001665648705e-01,-4.096842366969470906e-01
6.721149437206741517e-01,-7.897412423270246951e-01
-2.240193741721629994e-01,7.380239714837555365e-01
2.024275821981491585e-01,2.715959255002466932e-01
1.329689586324764861e-01,5.740287629569009731e-01
-1.429618441259543626e-01,1.574825751214807834e-01
-9.489712071132967441e-01,8.400942044170995882e-01
6.095810004310691088e-01,-6.868357106144005186e-01
-1.915717146216138200e-01,8.941423110256148110e-01
-6.692869286025537878e-01,-8.518369010474469150e-02
7.431445290523990277e-01,-5.186947910063977041e-01
-6.924952087772808795e-01,3.101747460586286032e-01
1.375262202626279517e-01,-8.662748112969409497e-01
7.902492358211250512e-01,-9.757661860959336853e-01
-1.344192285103356088e-01,-2.842834562266796095e-01
-5.369678865195051110e-01,-4.714201155092412332e-01
-4.406183889995636260e-01,-2.048697366694673949e-01
-5.079530933082510025e-02,-8.558945594360578557e-01
-6.709902972163466206e-01,3.297382380634379384e-01
9.081529559329808432e-01,7.535055613468240043e-01
-1.088629672005101412e-01,2.820526343372375955e-01
-3.197921749903223088e-01,-2.944446994591032318e-01
4.526071525830437370e-01,-3.872513199583400567e-01
-5.838216354170799871e-01,-9.332762574919595266e-02
6.370374119914388178e-01,6.148222072679319083e-01
-9.744138751831712408e-01,-1.937028991072573536e-01
-1.446303766367251775e-02,-3.026461443064865087e-01
-7.608409112508991434e-01,-9.953092519369772795e-01
-1.909054048143037363e-01,-5.076123505346123999e-01
-2.436339874368644853e-01,-2.357781483816858703e-01
-4.716411348088866973e-02,4.140724060092382253e-02
-2.058808917638568214e-01,9.271911651895969886e-01
-6.348068788834320131e-01,-9.863158102044211617e-02
-1.646506746080089734e-02,3.820559844033384334e-01
-7.547481084495872850e-01,5.856294760544977773e-01
1.254851358942588035e-01,-2.437334059183828838e-01
6.696661436038953141e-02,-5.010449551194784412e-02
6.219612354096728524e-01,-8.023811251238377462e-01
-6.884745552765845211e-01,-5.933082594238641150e-01
-4.294111462877641117e-01,5.765198423183357512e-01
4.345388418729134727e-01,1.987496921990516974e-01
9.279744884483802636e-01,2.832285976144925943e-01
1.437599526444939269e-01,-3.910175744717103719e-02
7.832955252551485614e-01,-7.223265985718683169e-01
9.906027842398772432e-01,1.736199647170273419e-01
-9.275568978198467374e-01,1.876665595781541462e-01
-5.588477229225601306e-01,5.724149837489911352e-01
-1.340725841595955536e-01,-4.212538191371335561e-01
-2.446101112258807220e-01,-7.888262521034310470e-01
2.794806141622974138e-02,6.096971396359642803e-01
2.405691224058263966e-01,8.703203331677045185e-01
6.976645796317921810e-01,9.401276689383510909e-01
-7.019606532619371286e-01,6.558864601636031910e-01
-9.996327294856872658e-01,-4.077443184238793705e-01
2.198596372667078747e-01,-5.649544506322157211e-01
6.363403417016142427e-01,8.655834332260921027e-01
-1.792691831730197638e-01,-9.917191950893200492e-02
-1.566787348680436232e-01,1.535728799442874770e-01
3.459437012064416894e-01,3.978116666658395584e-01
-1.682452984909996729e-01,4.497151686159006623e-01
9.250947846759174364e-01,8.705179267759908246e-01
6.895619781934829717e-01,4.307155665016138002e-02
-5.040379783110633394e-01,-9.994289803149656315e-01
4.214680370020391642e-01,-5.454169711966545542e-01
8.830589194644329343e-01,-2.146662944723054522e-01
6.297159249277934912e-01,4.628746958324152505e-01
6.467538792129303715e-01,1.627306263162484612e-01
-9.131572711355571137e-01,-3.215188697484230307e-01
9.126564248934581070e-01,-6.972383591045216988e-01
-4.782788727782782967e-01,-8.128618512192640200e-01
4.433155682242677642e-01,4.882511232154451708e-01
7.924590970194653750e-01,3.230297721453341264e-01
3.333839352923417820e-01,4.262772031232824332e-01
-3.607874681546943130e-01,6.908712777482086675e-01
8.012388735502709025e-01,-9.758112794609863361e-01
-5.539700979498354272e-01,-7.006915775280597725e-01
7.561801582734826166e-01,5.913361420837097704e-01
-9.575171620607345613e-01,-6.068418830855477619e-01
-7.011982099922964284e-01,-7.473352734151841315e-01
6.077672457045757426e-01,5.577144232941422253e-02
-7.380683891815604802e-01,8.260177080126629434e-02
4.258433368026492971e-02,3.896982436512055337e-01
-2.924565309134858904e-01,-5.178571784802321609e-02
-3.712901660885519206e-01,-1.246698431685113739e-01
1.497577596521171284e-01,5.131808414043532718e-01
5.892703603425271108e-01,7.663815841569963094e-01
8.134363254251260056e-01,-6.249251724009927678e-01
4.849410625624384075e-01,-1.573911509314249724e-01
5.257139080798991504e-01,9.901184110046052922e-01
-2.403255987555112938e-01,-6.089627794531915495e-01
-9.192227010567288747e-01,-7.482499881247872686e-02
8.252613900997345375e-01,-8.668970948994434433e-01
-1.971788958502216360e-01,4.060056724261420502e-01
8.676526793641716750e-01,-4.626775539117655711e-01
-8.307892559246234931e-01,7.496928596567071779e-01
-6.222908954085863975e-01,5.934405854875239861e-01
-3.353459954148376720e-01,-5.248100361981320461e-01
