#seed 919972.452378010315342527e-01,4.306414547799660153e-01
9.348559620182852470e-01,-3.193330656256587741e-02
1.937776843598261189e-01,-8.621874441638899267e-01
-9.686700521754674220e-01,1.182955193292546947e-01
7.682196097001694479e-01,-7.751551865183645695e-01
-2.136537161782395833e-01,2.307231436876616137e-01
5.266172008010380212e-01,6.566396299930050695e-01
-7.060583401056208519e-01,-3.264429041420291444e-01
3.383817117156653342e-01,8.163883012915292836e-01
-9.599688335167577691e-02,-3.916585297528223375e-01
-8.719364113185894549e-01,-7.692605158498471152e-01
-3.582085689864643596e-01,-3.331359021828447231e-01
7.570817248688750389e-01,9.751817264829276688e-02
-3.666413558271018891e-01,-5.491645469581412087e-01
9.770592819208138158e-01,2.392529479063285613e-01
3.311247040528897401e-01,9.761809868461681639e-01
7.455065700487022440e-01,2.428082738016155151e-01
7.925893826529487596e-01,8.357277119480326366e-01
7.899211796605107860e-01,-3.171214545389774431e-01
6.274540714426375398e-01,6.318302608834727163e-01
7.101587195606841041e-01,7.775641539949267322e-01
-6.876291665549310039e-01,-1.031383209160834369e-01
-3.198374842689921671e-01,9.141908030152352538e-01
-6.329436654002513762e-01,-2.111980424826294112e-01
-7.832651468591125266e-01,1.432767512517121866e-01
-8.003708939745257656e-01,5.558195635244702615e-01
7.947913023606856253e-01,-2.143250841330998080e-01
3.883710342663518889e-01,4.414112938626736371e-01
-9.541705293498050633e-01,3.843889691750933535e-01
9.516641467921633790e-01,-4.957922985761475942e-02
-2.463790371448402183e-01,4.456088101040820981e-01
8.140921105188734241e-01,2.791425005727629083e-01
1.622200297506073974e-01,9.924354395666032946e-01
8.221685810738993405e-02,-3.605045917256356480e-01
5.602929813194327258e-01,7.230095664479631035e-01
-3.106547472548116806e-01,3.939023902458677062e-02
-2.774167167386976107e-02,6.008146071026607693e-01
-9.014434701012696838e-02,-7.990286060414275582e-01
-8.558247456504575190e-01,-3.263078405133090776e-02
-8.411180133401381376e-01,-5.818263924388815678e-01
-7.322531314895919241e-01,-9.984385023601232145e-01
5.604178043848012658e-01,-3.356715338934990189e-02
-4.493814722125324401e-01,3.545724225657862494e-01
4.403178494273503607e-01,-1.800023202611737982e-01
-3.167844030552785517e-01,2.870543623591715887e-01
-8.546701500420115227e-01,2.013299516852147253e-01
4.228053303175041133e-01,-6.429073288453965862e-01
-4.148788971193537733e-01,-3.584620893132157704e-01
-1.303016421429414873e-02,-3.969323731268369349e-01
7.879574159736540961e-02,-6.991369773992999193e-01
6.749970344886918605e-02,-6.850199503856881922e-01
-9.319017653328738326e-01,5.415573418984849230e-01
2.732838949739152534e-01,-3.926253260058257810e-01
-5.297445412294381484e-01,-6.625008310815216905e-01
-8.647139971837072281e-01,2.006624845301128168e-01
7.479486344781436369e-01,-9.983316354635383139e-01
-7.224455726073808481e-01,5.842885021321251315e-01
2.535341166733855456e-01,9.678202177279577878e-01
6.145401747422652994e-01,3.350261921765419482e-01
-2.300331430947691880e-01,4.207265942645412871e-01
7.487900183844875546e-03,-9.922661674616191085e-01
